Format Version,1.23,Take Name,semi_circle_08_01_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-08 02.32.16.993 PM,Total Frames in Take,2611,Total Exported Frames,2611,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1209,12.090000,0.372169,-0.945993,-0.466713,1.103007,0.887189,3.741461,0.000716,1.192335,0.893329,3.781482,0.813510,1.158161,0.890454,3.661610,0.876521,1.106150,0.880228,3.770427,0.684601,1.032874,0.886905,3.815844,0.627337,1.025517,0.885030,3.677940,0.840975,2.666941,0.960011,4.757523,2.566347,0.968525,4.640194,2.624471,0.970601,4.735462,2.695211,0.972772,4.687160,2.582453,0.969766,4.725506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.191963,0.893373,3.781059,1.157920,0.890154,3.661777,1.106876,0.880803,3.771256,1.032494,0.886268,3.814633,1.025827,0.885296,3.678431
1210,12.100000,0.337424,-1.028380,-0.457005,1.101085,0.886854,3.740715,0.000742,1.190354,0.893032,3.780862,0.833347,1.156353,0.890079,3.660943,0.915303,1.104187,0.879910,3.769690,0.679694,1.030845,0.886604,3.814998,0.635598,1.023686,0.884643,3.677085,0.790513,2.666982,0.960004,4.757478,2.566368,0.968471,4.640326,2.624501,0.970609,4.735441,2.695262,0.972680,4.687481,2.582438,0.969766,4.725414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.189696,0.892976,3.780770,1.156214,0.889830,3.660758,1.105074,0.880612,3.770292,1.030605,0.886002,3.813693,1.023957,0.884835,3.677854
1211,12.110000,0.356839,-0.956853,-0.473402,1.099153,0.886753,3.739473,0.000724,1.188474,0.892892,3.779510,0.833347,1.154322,0.889990,3.659632,0.915303,1.102289,0.879799,3.768441,0.679694,1.029006,0.886497,3.813843,0.635598,1.021675,0.884586,3.675938,0.790513,2.666939,0.960024,4.757501,2.566376,0.968480,4.640347,2.624534,0.970542,4.735754,2.695188,0.972766,4.687243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.188075,0.892963,3.779034,1.154170,0.889674,3.659771,1.103017,0.880375,3.769345,1.028578,0.885822,3.812635,1.021968,0.884876,3.676455
1212,12.120000,0.301399,-0.979178,-0.398088,1.097184,0.886499,3.738510,0.000771,1.186480,0.892795,3.778577,0.843909,1.152380,0.889729,3.658688,0.905809,1.100317,0.879577,3.767487,0.676124,1.027008,0.886225,3.812853,0.637898,1.019733,0.884167,3.674947,0.834513,2.666918,0.960016,4.757463,2.566382,0.968464,4.640348,2.624488,0.970614,4.735493,2.695199,0.972783,4.687206,2.582441,0.969750,4.725447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.185902,0.892890,3.778086,1.152267,0.889367,3.658833,1.101183,0.880134,3.768325,1.026713,0.885610,3.811756,1.019986,0.884492,3.675516
1213,12.130000,0.311320,-0.949357,-0.444848,1.095302,0.886343,3.737460,0.000715,1.184624,0.892559,3.777480,0.834543,1.150459,0.889543,3.657609,0.900925,1.098445,0.879413,3.766433,0.685299,1.025164,0.886112,3.811839,0.681214,1.017816,0.884086,3.673937,0.827978,2.666929,0.960009,4.757480,2.566373,0.968482,4.640285,2.624452,0.970660,4.735342,2.695288,0.972647,4.687702,2.582447,0.969751,4.725447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.184157,0.892629,3.777017,1.150328,0.889180,3.657700,1.099139,0.880038,3.767277,1.024855,0.885464,3.810785,1.018104,0.884397,3.674479
1214,12.140000,0.178771,-1.067867,-0.402650,1.093354,0.886086,3.736791,0.000796,1.182589,0.892460,3.776982,0.820494,1.148674,0.889141,3.657048,0.906047,1.096442,0.879226,3.765787,0.717928,1.023063,0.885976,3.811026,0.640925,1.016002,0.883624,3.673113,0.816256,2.666925,0.960029,4.757502,2.566398,0.968445,4.640306,2.624498,0.970590,4.735565,2.695165,0.972805,4.687052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.181882,0.892499,3.776858,1.148464,0.888829,3.657044,1.097294,0.879763,3.766296,1.022998,0.885345,3.809737,1.016231,0.883901,3.673754
1215,12.150000,0.325682,-0.952143,-0.415949,1.091481,0.885966,3.735396,0.000760,1.180798,0.892218,3.775423,0.820494,1.146640,0.889214,3.655549,0.906047,1.094626,0.879031,3.764368,0.717928,1.021340,0.885682,3.809772,0.640925,1.014000,0.883686,3.671868,0.816256,2.666976,0.959996,4.757508,2.566413,0.968472,4.640358,2.624496,0.970627,4.735416,2.695280,0.972700,4.687494,2.582489,0.969680,4.725655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.180332,0.892235,3.774894,1.146504,0.888891,3.655772,1.095355,0.879733,3.765238,1.021080,0.885064,3.808678,1.014244,0.883942,3.672375
1216,12.160000,0.211484,-0.919314,-0.431354,1.089627,0.885732,3.734526,0.000790,1.178969,0.892039,3.774489,0.796916,1.144742,0.888806,3.654642,0.888719,1.092787,0.878854,3.763510,0.721191,1.019529,0.885614,3.808943,0.616241,1.012109,0.883346,3.671048,0.816024,2.666994,0.959973,4.757504,2.566334,0.968542,4.640133,2.624473,0.970654,4.735334,2.695263,0.972687,4.687401,2.582447,0.969714,4.725494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.178457,0.892031,3.773858,1.144674,0.888540,3.654992,1.093407,0.879492,3.764183,1.019119,0.884883,3.807657,1.012442,0.883589,3.671658
1217,12.170000,0.284853,-1.043298,-0.343075,1.087466,0.885691,3.733365,0.000797,1.176711,0.892085,3.773530,0.830157,1.142749,0.888950,3.653604,0.892152,1.090573,0.878781,3.762347,0.655759,1.017206,0.885373,3.807629,0.652931,1.010089,0.883266,3.669716,0.813907,2.666969,0.960000,4.757496,2.566397,0.968463,4.640345,2.624479,0.970604,4.735489,2.695239,0.972733,4.687222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.176098,0.892164,3.773247,1.142537,0.888576,3.653560,1.091435,0.879451,3.763187,1.016998,0.884667,3.806452,1.010419,0.883587,3.670301
1218,12.180000,0.198448,-0.933426,-0.439697,1.085760,0.885452,3.732333,0.000804,1.175094,0.891755,3.772317,0.830157,1.140895,0.888500,3.652461,0.892152,1.088912,0.878580,3.761319,0.655759,1.015644,0.885361,3.806732,0.652931,1.008258,0.883063,3.668836,0.813907,2.666925,0.959990,4.757509,2.566369,0.968508,4.640285,2.624502,0.970573,4.735537,2.695216,0.972733,4.687254,2.582452,0.969748,4.725464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.174658,0.891804,3.771712,1.140754,0.888220,3.652841,1.089563,0.879183,3.762128,1.015220,0.884528,3.805341,1.008576,0.883343,3.669307
1219,12.190000,0.321621,-0.965606,-0.351617,1.083748,0.885373,3.731184,0.000752,1.173048,0.891728,3.771232,0.834913,1.138923,0.888675,3.651350,0.897223,1.086894,0.878444,3.760158,0.684191,1.013589,0.885016,3.805543,0.671216,1.006285,0.883000,3.667638,0.841703,2.666962,0.960001,4.757466,2.566402,0.968441,4.640455,2.624583,0.970488,4.735832,2.695235,0.972677,4.687420,2.582451,0.969772,4.725359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.172640,0.891785,3.770716,1.138756,0.888343,3.651527,1.087510,0.879051,3.761078,1.013317,0.884379,3.804425,1.006578,0.883289,3.668119
1220,12.200000,0.216932,-0.964882,-0.347395,1.081903,0.885214,3.730229,0.000783,1.171204,0.891649,3.770264,0.822013,1.137077,0.888375,3.650389,0.861457,1.085050,0.878339,3.759215,0.720514,1.011746,0.884989,3.804590,0.655626,1.004440,0.882719,3.666689,0.852644,2.666993,0.959980,4.757505,2.566371,0.968459,4.640337,2.624435,0.970608,4.735271,2.695140,0.972804,4.686911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.170772,0.891712,3.769702,1.136899,0.888025,3.650780,1.085657,0.878946,3.759932,1.011547,0.884273,3.803430,1.004678,0.883029,3.667130
1221,12.210000,0.297545,-0.944624,-0.294122,1.079936,0.885121,3.729053,0.000744,1.169245,0.891583,3.769066,0.822013,1.135079,0.888444,3.649198,0.861457,1.083100,0.878208,3.758028,0.720514,1.009805,0.884727,3.803437,0.655626,1.002452,0.882642,3.665536,0.852644,2.666916,0.960014,4.757466,2.566396,0.968475,4.640411,2.624525,0.970550,4.735592,2.695295,0.972641,4.687494,2.582497,0.969716,4.725603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.168787,0.891622,3.768616,1.134937,0.888109,3.649279,1.083678,0.878832,3.758919,1.009621,0.884126,3.802386,1.002731,0.882922,3.666042
1222,12.220000,0.180202,-0.900978,-0.299278,1.078100,0.884994,3.728066,0.000727,1.167440,0.891531,3.767998,0.825899,1.133183,0.888149,3.648163,0.927529,1.081285,0.878141,3.757053,0.725994,1.008025,0.884759,3.802505,0.658069,1.000568,0.882393,3.664614,0.815932,2.666947,0.960013,4.757508,2.566346,0.968475,4.640255,2.624501,0.970578,4.735554,2.695215,0.972704,4.687342,2.582478,0.969677,4.725651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166941,0.891507,3.767512,1.133212,0.887875,3.648253,1.081762,0.878799,3.757788,1.007767,0.884096,3.801337,1.000819,0.882625,3.665266
1223,12.230000,0.242762,-0.978591,-0.242062,1.076017,0.884956,3.726914,0.000757,1.165295,0.891538,3.766974,0.824109,1.131204,0.888251,3.647089,0.895450,1.079169,0.878074,3.755898,0.696916,1.005841,0.884570,3.801257,0.676202,0.998573,0.882345,3.663353,0.829745,2.666966,0.959981,4.757478,2.566411,0.968421,4.640482,2.624476,0.970564,4.735567,2.695218,0.972680,4.687300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.164753,0.891657,3.766542,1.131078,0.887865,3.647188,1.079885,0.878600,3.756723,1.005630,0.883914,3.800161,0.998819,0.882701,3.663880
1224,12.240000,0.083433,-0.946220,-0.389552,1.074165,0.884846,3.725878,0.000759,1.163483,0.891309,3.765869,0.824109,1.129315,0.887781,3.646013,0.895450,1.077316,0.878036,3.754879,0.696916,1.004031,0.884845,3.800261,0.676202,0.996678,0.882261,3.662369,0.829745,2.666875,0.960007,4.757484,2.566381,0.968451,4.640352,2.624489,0.970613,4.735455,2.695243,0.972638,4.687519,2.582479,0.969639,4.725725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.163059,0.891379,3.765281,1.129270,0.887486,3.646341,1.077912,0.878658,3.755671,1.003567,0.883903,3.798872,0.996946,0.882567,3.662853
1225,12.250000,0.191258,-1.056458,-0.250741,1.072101,0.884824,3.724743,0.000776,1.161326,0.891428,3.764918,0.829562,1.127397,0.888039,3.644990,0.904030,1.075213,0.877968,3.753737,0.684483,1.001824,0.884516,3.798991,0.649014,0.994743,0.882169,3.661080,0.808556,2.666936,0.960001,4.757516,2.566390,0.968404,4.640484,2.624500,0.970507,4.735739,2.695279,0.972566,4.687723,2.582476,0.969677,4.725557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.160714,0.891521,3.764633,1.127248,0.887693,3.644918,1.076024,0.878495,3.754548,1.001571,0.883859,3.797777,0.995044,0.882495,3.661704
1226,12.260000,0.121695,-1.013142,-0.365520,1.070346,0.884689,3.723619,0.000762,1.159615,0.891162,3.763719,0.819232,1.125588,0.887700,3.643821,0.864353,1.073466,0.877861,3.752620,0.700774,1.000126,0.884609,3.797921,0.664025,0.992935,0.882114,3.660018,0.845641,2.666900,0.959994,4.757480,2.566377,0.968430,4.640450,2.624518,0.970487,4.735731,2.695259,0.972613,4.687567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.159179,0.891250,3.763149,1.125399,0.887342,3.644182,1.074213,0.878420,3.753369,0.999814,0.883943,3.796797,0.993181,0.882439,3.660481
1227,12.270000,0.193809,-0.996895,-0.311628,1.068476,0.884626,3.722417,0.000755,1.157750,0.891133,3.762499,0.819232,1.123693,0.887787,3.642606,0.864353,1.071611,0.877764,3.751407,0.700774,0.998277,0.884387,3.796738,0.664025,0.991049,0.882056,3.658834,0.845641,2.666930,0.959972,4.757510,2.566392,0.968431,4.640406,2.624532,0.970490,4.735806,2.695265,0.972624,4.687576,2.582487,0.969619,4.725685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.157254,0.891159,3.762024,1.123637,0.887460,3.642715,1.072302,0.878456,3.752318,0.998053,0.883763,3.795646,0.991246,0.882322,3.659372
1228,12.280000,0.145366,-0.954604,-0.322337,1.066571,0.884527,3.721400,0.000782,1.155875,0.891052,3.761411,0.828007,1.121729,0.887611,3.641546,0.912660,1.069726,0.877689,3.750394,0.665920,0.996426,0.884364,3.795773,0.680619,0.989097,0.881918,3.657877,0.842220,2.666851,0.960013,4.757475,2.566334,0.968474,4.640261,2.624534,0.970488,4.735813,2.695286,0.972625,4.687603,2.582532,0.969604,4.725847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.155351,0.891115,3.760808,1.121605,0.887259,3.641858,1.070365,0.878281,3.751154,0.996194,0.883695,3.794667,0.989385,0.882234,3.658397
1229,12.290000,0.231366,-1.083294,-0.348180,1.064571,0.884486,3.720275,0.000652,1.153789,0.890909,3.760496,0.864703,1.119910,0.887665,3.640549,0.892202,1.067658,0.877603,3.749265,0.686065,0.994260,0.884243,3.794490,0.709503,0.987238,0.882009,3.656574,0.844373,2.666924,0.959965,4.757500,2.566385,0.968431,4.640432,2.624526,0.970481,4.735876,2.695222,0.972673,4.687349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.153255,0.890940,3.760413,1.119689,0.887312,3.640437,1.068529,0.878242,3.749905,0.994149,0.883695,3.793471,0.987382,0.882277,3.657116
1230,12.300000,0.110593,-0.982510,-0.282577,1.062643,0.884416,3.719190,0.000866,1.151924,0.891027,3.759241,0.864703,1.117838,0.887489,3.639361,0.892202,1.065789,0.877598,3.748190,0.686065,0.992462,0.884251,3.793529,0.709503,0.985202,0.881714,3.655630,0.844373,2.666912,0.960009,4.757475,2.566395,0.968391,4.640505,2.624517,0.970529,4.735683,2.695228,0.972649,4.687473,2.582490,0.969656,4.725594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.151168,0.891055,3.758908,1.117721,0.887187,3.639360,1.066491,0.878170,3.748848,0.992302,0.883519,3.792194,0.985593,0.882025,3.656368
1231,12.310000,0.180342,-0.928538,-0.364490,1.060790,0.884421,3.717860,0.000754,1.150118,0.890856,3.757834,0.793404,1.115914,0.887515,3.637982,0.919059,1.063954,0.877564,3.746848,0.720107,0.990680,0.884264,3.792264,0.617341,0.983285,0.881909,3.654370,0.777299,2.666925,0.960017,4.757440,2.566381,0.968425,4.640396,2.624511,0.970532,4.735703,2.695230,0.972713,4.687321,2.582501,0.969670,4.725679,,,,,,,,,,,,,,,,1.682902,1.322081,3.343562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149626,0.890900,3.757414,1.115803,0.887194,3.638096,1.064648,0.878182,3.747678,0.990436,0.883602,3.791083,0.983511,0.882191,3.654906
1232,12.320000,0.111760,-1.004028,-0.360404,1.058894,0.884305,3.716784,0.000760,1.148169,0.890793,3.756868,0.814362,1.114123,0.887307,3.636976,0.880075,1.062019,0.877482,3.745785,0.725371,0.988685,0.884232,3.791097,0.646407,0.981473,0.881712,3.653195,0.836083,2.666951,0.959965,4.757490,2.566371,0.968443,4.640398,2.624519,0.970533,4.735720,2.695205,0.972733,4.687250,,,,,,,,,,,,,,,,,,,1.682188,1.322343,3.342440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147688,0.890857,3.756305,1.114023,0.886962,3.637294,1.062614,0.878084,3.746486,0.988434,0.883490,3.789919,0.981724,0.882027,3.653713
1233,12.330000,0.130424,-0.967355,-0.407034,1.056924,0.884332,3.715485,0.000753,1.146230,0.890734,3.755514,0.814362,1.112105,0.887316,3.635642,0.880075,1.060063,0.877497,3.744481,0.725371,0.986764,0.884291,3.789843,0.646407,0.979460,0.881823,3.651945,0.836083,2.666916,0.959969,4.757473,2.566373,0.968416,4.640305,2.624520,0.970526,4.735701,2.695232,0.972668,4.687351,2.582478,0.969660,4.725662,,,,,,,,,,,,,,,,1.681301,1.322764,3.341071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.145801,0.890784,3.755035,1.111982,0.887024,3.635796,1.060820,0.878114,3.745398,0.986312,0.883572,3.788553,0.979747,0.882096,3.652476
1234,12.340000,0.022006,-1.090402,-0.377483,1.054932,0.884254,3.714478,0.000815,1.144148,0.890779,3.754687,0.838808,1.110282,0.887115,3.634749,0.912123,1.058012,0.877476,3.743494,0.665119,0.984612,0.884318,3.788685,0.613896,0.977606,0.881585,3.650777,0.834387,2.666923,0.959980,4.757510,2.566372,0.968463,4.640312,2.624523,0.970551,4.735636,2.695288,0.972609,4.687632,2.582456,0.969722,4.725464,,,,,,,,,,,,,,,,1.680585,1.323070,3.339929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.143527,0.890875,3.754287,1.110165,0.886772,3.634927,1.058835,0.878048,3.744206,0.984362,0.883509,3.787347,0.977845,0.881920,3.651336
1235,12.350000,0.122491,-1.033068,-0.406620,1.053139,0.884211,3.713201,0.000766,1.142399,0.890619,3.753331,0.810473,1.108411,0.887184,3.633421,0.876364,1.056245,0.877379,3.742202,0.712236,0.982893,0.884179,3.787478,0.662942,0.975748,0.881693,3.649572,0.829480,2.666960,0.959974,4.757478,2.566413,0.968421,4.640522,2.624446,0.970600,4.735441,2.695264,0.972690,4.687334,,,,,,,,,,,,,,,,,,,1.679741,1.323500,3.338559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.141915,0.890668,3.752750,1.108255,0.886849,3.633749,1.056938,0.877974,3.742902,0.982573,0.883514,3.786350,0.976048,0.881991,3.650108
1236,12.360000,0.072633,-0.907830,-0.392305,1.051238,0.884091,3.712128,0.000806,1.140583,0.890557,3.752058,0.810473,1.106334,0.887008,3.632225,0.876364,1.054408,0.877286,3.741128,0.712236,0.981154,0.884107,3.786558,0.662942,0.973709,0.881498,3.648671,0.829480,2.666940,0.959997,4.757492,2.566346,0.968471,4.640289,2.624496,0.970587,4.735535,2.695247,0.972696,4.687346,2.582498,0.969668,4.725651,,,,,,,,,,,,,,,,1.679003,1.323796,3.337358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.140047,0.890549,3.751408,1.106298,0.886742,3.632575,1.054946,0.877936,3.741793,0.980795,0.883312,3.785240,0.974048,0.881750,3.649288
1237,12.370000,0.201215,-0.972816,-0.402429,1.049330,0.884094,3.710770,0.000744,1.138632,0.890454,3.750816,0.789369,1.104518,0.887181,3.630936,0.889651,1.052467,0.877223,3.739758,0.731372,0.979163,0.883955,3.785121,0.604723,0.971873,0.881657,3.647220,0.812953,2.666986,0.959990,4.757490,2.566394,0.968406,4.640484,2.624485,0.970553,4.735619,2.695239,0.972694,4.687326,2.582524,0.969622,4.725780,,,,,,,,,,,,,,,,1.678114,1.324226,3.336029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.138065,0.890469,3.750274,1.104421,0.886849,3.631031,1.053138,0.877839,3.740633,0.978982,0.883468,3.784258,0.972160,0.881920,3.647749
1238,12.380000,0.112192,-0.985004,-0.448310,1.047379,0.884000,3.709619,0.000741,1.136677,0.890350,3.749673,0.819643,1.102586,0.886920,3.629792,0.878149,1.050504,0.877172,3.738618,0.700931,0.977196,0.884032,3.783955,0.645642,0.969933,0.881528,3.646056,0.839068,2.667016,0.959967,4.757494,2.566405,0.968453,4.640488,2.624432,0.970586,4.735405,2.695241,0.972667,4.687393,,,,,,,,,,,,,,,,,,,1.677390,1.324469,3.334779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.136264,0.890370,3.749082,1.102454,0.886598,3.630133,1.051133,0.877870,3.739358,0.976849,0.883298,3.782793,0.970217,0.881801,3.646565
1239,12.390000,0.208505,-0.954119,-0.440090,1.045466,0.883985,3.708280,0.000742,1.134784,0.890281,3.748297,0.819702,1.100629,0.887047,3.628429,0.907480,1.048607,0.877108,3.737267,0.695196,0.975322,0.883882,3.782654,0.686975,0.967986,0.881608,3.644755,0.835664,2.667020,0.959938,4.757505,2.566344,0.968491,4.640295,2.624528,0.970539,4.735662,2.695247,0.972691,4.687321,2.582473,0.969643,4.725704,,,,,,,,,,,,,,,,1.676537,1.324903,3.333484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.134340,0.890319,3.747731,1.100506,0.886755,3.628621,1.049271,0.877628,3.738147,0.975001,0.883344,3.781570,0.968268,0.881871,3.645287
1240,12.400000,0.193550,-0.962179,-0.430143,1.043582,0.883881,3.707104,0.000710,1.132894,0.890202,3.747132,0.819702,1.098756,0.886931,3.627260,0.907480,1.046720,0.877012,3.736093,0.695196,0.973428,0.883785,3.781468,0.686975,0.966111,0.881473,3.643569,0.835664,2.666936,0.960005,4.757484,2.566407,0.968413,4.640490,2.624502,0.970529,4.735704,2.695199,0.972716,4.687243,2.582476,0.969685,4.725567,,,,,,,,,,,,,,,,1.675788,1.325237,3.332273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.132455,0.890222,3.746615,1.098688,0.886617,3.627379,1.047377,0.877681,3.736956,0.973060,0.883147,3.780377,0.966382,0.881735,3.644140
1241,12.410000,0.229192,-0.944380,-0.462948,1.041668,0.883887,3.705866,0.000760,1.130996,0.890132,3.745870,0.838550,1.096819,0.886956,3.626006,0.906273,1.044811,0.876998,3.734849,0.652495,0.971537,0.883784,3.780252,0.646457,0.964176,0.881564,3.642353,0.840284,2.666957,0.959981,4.757504,2.566348,0.968489,4.640217,2.624490,0.970566,4.735504,2.695231,0.972711,4.687319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.130558,0.890181,3.745397,1.096655,0.886660,3.626169,1.045650,0.877591,3.735786,0.971150,0.883170,3.779039,0.964438,0.881827,3.642873
1242,12.420000,0.127691,-0.933348,-0.498819,1.039850,0.883724,3.704813,0.000815,1.129190,0.889984,3.744788,0.789078,1.094988,0.886618,3.624937,0.892828,1.042995,0.876885,3.733807,0.698970,0.969734,0.883797,3.779212,0.614810,0.962345,0.881338,3.641319,0.815129,2.666903,0.960022,4.757467,2.566370,0.968439,4.640379,2.624484,0.970555,4.735638,2.695261,0.972632,4.687508,2.582448,0.969708,4.725407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.128634,0.890012,3.744154,1.094898,0.886332,3.625243,1.043689,0.877497,3.734577,0.969331,0.883062,3.777919,0.962693,0.881609,3.641912
1243,12.430000,0.173893,-0.973756,-0.544435,1.037920,0.883709,3.703388,0.000785,1.127236,0.889865,3.743432,0.789078,1.093116,0.886624,3.623554,0.892828,1.041039,0.876843,3.732380,0.698970,0.967752,0.883777,3.777739,0.614810,0.960457,0.881437,3.639838,0.815129,2.666896,0.960016,4.757484,2.566366,0.968460,4.640362,2.624500,0.970550,4.735580,2.695218,0.972746,4.687222,2.582470,0.969696,4.725515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.126728,0.889910,3.742942,1.092955,0.886296,3.623678,1.041794,0.877464,3.733337,0.967531,0.883213,3.776679,0.960732,0.881711,3.640348
1244,12.440000,0.120876,-1.062017,-0.493963,1.035941,0.883592,3.702266,0.000924,1.125190,0.889864,3.742441,0.771234,1.091257,0.886481,3.622514,0.882040,1.039021,0.876756,3.731268,0.671986,0.965658,0.883668,3.776508,0.682985,0.958578,0.881192,3.638598,0.850993,2.666925,0.960009,4.757478,2.566349,0.968501,4.640221,2.624505,0.970523,4.735682,2.695259,0.972696,4.687401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.124378,0.889956,3.742030,1.091065,0.886111,3.622736,1.039935,0.877318,3.732023,0.965744,0.883070,3.775393,0.958754,0.881511,3.639070
1245,12.450000,0.205717,-0.976771,-0.575230,1.034119,0.883503,3.700814,0.000806,1.123436,0.889588,3.740866,0.830804,1.089320,0.886434,3.620984,0.903837,1.037233,0.876619,3.729802,0.641687,0.963946,0.883566,3.775161,0.664688,0.956658,0.881308,3.637259,0.841802,2.666962,0.959961,4.757486,2.566398,0.968438,4.640408,2.624522,0.970551,4.735630,2.695245,0.972673,4.687342,2.582506,0.969645,4.725662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122951,0.889650,3.740398,1.089174,0.886095,3.621092,1.037973,0.877293,3.730827,0.963718,0.882916,3.774010,0.956922,0.881595,3.637757
1246,12.460000,0.171116,-0.931769,-0.574354,1.032241,0.883371,3.699569,0.000750,1.121590,0.889482,3.739547,0.830804,1.087379,0.886254,3.619694,0.903837,1.035377,0.876504,3.728558,0.641687,0.962127,0.883478,3.773971,0.664688,0.954730,0.881136,3.636076,0.841802,2.666928,0.959986,4.757472,2.566377,0.968431,4.640419,2.624479,0.970612,4.735392,2.695241,0.972688,4.687325,2.582418,0.969728,4.725389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.121085,0.889534,3.739079,1.087363,0.885932,3.619755,1.036122,0.877118,3.729520,0.961867,0.882890,3.772877,0.954892,0.881412,3.636630
